,Frequency (kHz),Pulse duration (ns),Photoluminescence
562,2860000,16960,46081.703125
563,2860000,16990,46089.109375
564,2860000,17020,46109.5
565,2860000,17050,46104.203125
566,2860000,17080,46153.203125
567,2860000,17110,46095.90625
568,2860000,17140,46124.796875
569,2860000,17170,46135.390625
570,2860000,17200,46131.609375
571,2860000,17230,45810.703125
572,2860000,17260,46193.390625
573,2860000,17290,46105.40625
574,2860000,17320,46082.59375
575,2860000,17350,46098.296875
576,2860000,17380,46110.59375
577,2860000,17410,46123.203125
578,2860000,17440,46126.203125
579,2860000,17470,46177.796875
580,2860000,17500,45860.796875
581,2860000,17530,46167.296875
582,2860000,17560,46129.796875
583,2860000,17590,46147.703125
584,2860000,17620,46073.3125
585,2860000,17650,46135.5
586,2860000,17680,46107.390625
587,2860000,17710,46158.203125
588,2860000,17740,46116.59375
589,2860000,17770,45801.0
590,2860000,17800,46188.296875
591,2860000,17830,46112.703125
592,2860000,17860,46130.890625
593,2860000,17890,46079.40625
594,2860000,17920,46120.296875
595,2860000,17950,46138.390625
596,2860000,17980,46137.59375
597,2860000,18010,46155.203125
598,2860000,18040,46178.0
599,2860000,18070,46166.296875
600,2860000,18100,46086.09375
601,2860000,18130,46119.90625
602,2860000,18160,45900.59375
603,2860000,18190,46088.5
604,2860000,18220,46160.6875
605,2860000,18250,46133.09375
606,2860000,18280,46128.703125
607,2860000,18310,46177.40625
608,2860000,18340,46131.1875
609,2860000,18370,46175.59375
610,2860000,18400,45940.59375
611,2860000,18430,46158.890625
612,2860000,18460,46175.890625
613,2860000,18490,46155.5
614,2860000,18520,46158.203125
615,2860000,18550,46147.703125
616,2860000,18580,46169.703125
617,2860000,18610,46200.5
618,2860000,18640,46184.0
619,2860000,18670,46166.609375
620,2860000,18700,46137.90625
621,2860000,18730,46227.890625
622,2860000,18760,45899.09375
623,2860000,18790,46142.609375
624,2860000,18820,46214.0
625,2860000,18850,46167.6875
626,2860000,18880,46199.40625
627,2860000,18910,46178.203125
628,2860000,18940,46236.40625
629,2860000,18970,46200.796875
630,2860000,19000,46203.5
631,2860000,19030,45951.0
632,2860000,19060,46194.0
633,2860000,19090,46120.8125
634,2860000,19120,46185.296875
635,2860000,19150,46194.203125
636,2860000,19180,46202.0
637,2860000,19210,46182.5
638,2860000,19240,46239.6875
639,2860000,19270,46218.796875
640,2860000,19300,46215.90625
641,2860000,19330,45904.296875
642,2860000,19360,46210.796875
643,2860000,19390,46207.8125
644,2860000,19420,46189.796875
645,2860000,19450,46186.796875
646,2860000,19480,46152.5
647,2860000,19510,46234.0
648,2860000,19540,46240.0
649,2860000,19570,46211.90625
650,2860000,19600,46243.6875
651,2860000,19630,46151.0
652,2860000,19660,46203.5
653,2860000,19690,45933.09375
654,2860000,19720,46204.609375
655,2860000,19750,46216.6875
656,2860000,19780,46166.5
657,2860000,19810,46231.296875
658,2860000,19840,46216.0
